lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0.01971735619008541,0.04202521592378616,-0.1548890471458435,-0.42547813057899475,-0.5465595126152039,-0.034407444298267365
0.0432337261736393,0.057378243654966354,-0.2297586053609848,-0.4707357883453369,0.8439178466796875,0.1902114748954773
0.08202698826789856,0.08466704189777374,-0.11120381951332092,0.01427795086055994,0.24355344474315643,0.042330268770456314
0.15405718982219696,0.1028025895357132,-0.09989457577466965,0.2644718289375305,-0.38738489151000977,0.06011887639760971
0.14883707463741302,0.06898106634616852,-0.10628318786621094,0.2976127564907074,-0.14027878642082214,0.028129488229751587
0.2463514655828476,0.01893487386405468,-0.06973110139369965,1.5306777954101562,-0.23841224610805511,-0.05349408835172653
0.36298897862434387,-0.0640145018696785,-0.0826062560081482,1.4454163312911987,-0.5264835357666016,-0.03992648050189018
0.41353121399879456,-0.13774588704109192,-0.1825094074010849,1.2286354303359985,-0.3677944242954254,0.03319094702601433
0.3296465277671814,-0.19617347419261932,-0.1422038972377777,-0.6732737421989441,0.5061465501785278,-0.1072966530919075
0.36540311574935913,-0.19456705451011658,0.014252793975174427,-0.8987421989440918,0.2821062505245209,-0.2183891087770462
0.40194109082221985,-0.18396930396556854,-0.08847830444574356,-0.5282962322235107,0.3110847771167755,-0.15444406867027283
0.4820500612258911,-0.12381439656019211,-0.00413180235773325,-1.09744131565094,-0.02325199544429779,-0.14883746206760406
0.5230131149291992,-0.0011530581396073103,0.1086377501487732,-0.25252583622932434,0.08712906390428543,0.04305384308099747
0.5617023706436157,0.056409988552331924,0.08651130646467209,-0.06128824129700661,-0.04358355700969696,0.04539103806018829
0.5457589626312256,0.06996645778417587,0.04822605103254318,-0.1615826040506363,-0.0025353480596095324,0.1664353460073471
0.5838610529899597,0.08635695278644562,-0.00016819103620946407,-0.4075261950492859,0.13359157741069794,0.1605376899242401
0.5829727649688721,0.08748256415128708,0.07776786386966705,-0.22673414647579193,-0.08518006652593613,0.22039680182933807
0.5925477147102356,0.08465812355279922,-0.07488127052783966,-0.35065314173698425,0.10167505592107773,0.19454310834407806
0.5829858779907227,0.04833224415779114,-0.10074645280838013,0.16123241186141968,-0.4426058828830719,0.1429997682571411
0.5113624930381775,0.03875073418021202,-0.10752211511135101,1.4639191627502441,0.7635113000869751,0.2697800099849701
0.5295557379722595,0.005288802552968264,-0.07428140193223953,1.3031734228134155,0.161398783326149,0.12771382927894592
0.5143524408340454,-0.07027588039636612,-0.0367516465485096,0.5335455536842346,-0.022039219737052917,0.07304230332374573
0.5527239441871643,-0.07567013800144196,0.023613199591636658,0.32622164487838745,-0.35981571674346924,0.17884744703769684
0.5316532850265503,-0.10378354042768478,0.0035713203251361847,0.4997992515563965,-0.16718454658985138,0.16490092873573303
0.49683618545532227,-0.1454927772283554,0.03659725561738014,0.29829055070877075,-0.3201482892036438,-0.02781182900071144
0.4822764992713928,-0.1727418452501297,-0.05967896059155464,-0.11639004945755005,-0.4411289691925049,-0.03330212086439133
0.44284895062446594,-0.11631699651479721,-0.061587825417518616,-1.5657488107681274,0.7383069396018982,-0.15315473079681396
0.5006538033485413,-0.010237610898911953,-0.009684765711426735,-0.38082534074783325,0.3245755732059479,-0.0049692862667143345
0.5535226464271545,0.06836351752281189,0.07575973123311996,0.06261836737394333,0.2146800458431244,0.052235789597034454
0.577383816242218,0.06457311660051346,0.03789157047867775,-0.32946357131004333,0.20011499524116516,0.05653729289770126
0.557850182056427,0.04121409356594086,0.04929593205451965,-0.3426719903945923,0.018759019672870636,0.09490605443716049
0.5748732089996338,0.05548960343003273,0.0400395542383194,-0.041910309344530106,0.0028374935500323772,0.10210312902927399
0.6165072321891785,0.07689903676509857,-0.004945104476064444,-0.47052252292633057,0.25354382395744324,0.14641787111759186
0.6382177472114563,0.07375489920377731,-0.04571918025612831,-0.3242567181587219,0.04459710419178009,0.11741495877504349
0.6572883725166321,0.015294725075364113,0.08131708204746246,0.10618802160024643,0.31990694999694824,0.12721037864685059
0.7007729411125183,0.005134308245033026,0.08882521837949753,0.8090985417366028,0.0035952413454651833,0.1372716873884201
0.6972553133964539,-0.025799648836255074,-0.049428727477788925,0.6805988550186157,0.06323817372322083,0.11330084502696991
0.6825297474861145,-0.014545053243637085,0.020499737933278084,0.236772358417511,-0.44688865542411804,0.09705568850040436
0.6489093899726868,-0.048994190990924835,-0.01110011711716652,0.5657652020454407,-0.01677720807492733,0.039698220789432526
0.6129460334777832,-0.06658314168453217,0.020567230880260468,-0.09237135201692581,-0.488513708114624,-0.0577530600130558
0.5376761555671692,-0.07512680441141129,-0.10884486138820648,-0.5499074459075928,-0.21893365681171417,-0.09548240154981613
0.5404529571533203,-0.030792037025094032,0.02922275848686695,-0.5041913390159607,-0.2856769859790802,-0.027224618941545486
0.5343896150588989,0.05848786607384682,0.046122413128614426,-0.17554886639118195,0.008790836669504642,-0.021823637187480927
0.5365813970565796,0.0941881537437439,0.012859070673584938,-0.4754115343093872,-0.03483432158827782,0.0694986954331398
0.562459409236908,0.1063714325428009,0.008744891732931137,-0.9367846846580505,0.09601036459207535,0.031554825603961945
0.5753011107444763,0.09776477515697479,0.00014649174408987164,-0.6336679458618164,-0.20274567604064941,-0.09950288385152817
0.6228544116020203,0.13004906475543976,-0.025381967425346375,-0.7928630709648132,-0.22939731180667877,0.05289365351200104
0.5632662773132324,0.14655210077762604,-0.1211157813668251,-0.14177654683589935,-0.11226354539394379,0.1362016797065735
0.5767341256141663,0.1255451738834381,-0.1243954747915268,1.2575782537460327,0.7939538955688477,0.23228216171264648
0.5946838855743408,0.07857955247163773,-0.09252025187015533,1.5824556350708008,0.6590954065322876,0.20242439210414886
0.5852833986282349,0.004402793478220701,-0.04102574288845062,0.7541782855987549,0.49455365538597107,0.1556829810142517
0.6100816130638123,-0.022615060210227966,0.021008487790822983,-0.0475463792681694,0.006419554352760315,0.1572074592113495
0.595487117767334,-0.01416503544896841,0.08072224259376526,0.16725356876850128,0.0002204190823249519,0.09651288390159607
0.565762996673584,-0.032699041068553925,0.053206682205200195,-0.129571333527565,-0.14089681208133698,-0.008067851886153221
0.5382371544837952,-0.0614156611263752,0.04885689914226532,-0.38475820422172546,-0.03551971912384033,-0.08672226965427399
0.5530601739883423,-0.0012344131246209145,0.11657802760601044,-0.2665528655052185,-0.112496018409729,-0.00324931088835001
0.55251145362854,0.033443633466959,0.05018112063407898,0.02856478840112686,-0.2692921459674835,0.07140355557203293
0.5691280364990234,0.058940570801496506,0.03982364758849144,-0.3904610872268677,0.0029099208768457174,0.026368694379925728
0.6063570976257324,0.095649853348732,0.05415830388665199,-0.5854251384735107,-0.08248470723628998,0.09114141017198563
0.6791664361953735,0.09592242538928986,0.01810266263782978,-0.550625205039978,-0.22026990354061127,-0.04053695127367973
0.6498963832855225,0.1194370687007904,-0.1522497534751892,0.2741832733154297,0.34058815240859985,0.165700301527977
0.6591411828994751,0.07617565244436264,-0.015828361734747887,1.210182785987854,0.5256782174110413,0.13182643055915833
0.6659240126609802,0.03154892474412918,-0.04822412133216858,0.9554873704910278,0.37331706285476685,0.10187187790870667
0.62931227684021,0.004042038694024086,0.09338106215000153,0.2688419222831726,-0.04837331175804138,0.05681814253330231
0.6382415890693665,0.015619117766618729,0.08910054713487625,0.3085794448852539,-0.188785120844841,0.04451838880777359
0.5966927409172058,-0.017243634909391403,0.03716204687952995,0.024690579622983932,-0.15236608684062958,-0.020085623487830162
0.5885995626449585,-0.04109859839081764,-0.09316514432430267,-0.940326452255249,0.0446164608001709,0.06571032106876373
0.5894799828529358,0.024311287328600883,0.0060804751701653,-0.3555656373500824,-0.005410229321569204,0.16175568103790283
0.572420060634613,0.0373176746070385,0.05464624986052513,0.01742536760866642,-0.08048763126134872,0.08350314199924469
0.5492256283760071,0.04357665777206421,0.08407474309206009,-0.12023786455392838,0.16967111825942993,0.06635861843824387
0.5603918433189392,0.017689945176243782,0.05822189524769783,-0.23136499524116516,-0.016513338312506676,0.005379198584705591
0.5880396962165833,0.04691982641816139,0.04030536115169525,-0.24424754083156586,0.24827523529529572,0.03560858964920044
0.6431412100791931,0.05210089311003685,-0.017010971903800964,-0.17246809601783752,0.032014161348342896,-0.09413811564445496
0.6064725518226624,0.03390263766050339,-0.03323042392730713,-0.2192811369895935,0.20785048604011536,-0.00034622923703864217
0.6425944566726685,0.058211181312799454,0.040347497910261154,0.6515613198280334,-0.056916460394859314,0.035308703780174255
0.6188365817070007,0.048984870314598083,0.050451476126909256,0.6917704343795776,-0.07220079749822617,0.005327191669493914
0.6031749248504639,0.019221650436520576,-0.0002386040287092328,0.5410737991333008,-0.03310604393482208,-0.026319075375795364
0.6223285794258118,-0.02556915022432804,-0.00777142820879817,0.3715783953666687,-0.06744228303432465,-0.06718131899833679
0.6030195951461792,-0.0387277714908123,0.029750671237707138,-0.3863547146320343,-0.26383793354034424,0.009625080041587353
0.5626396536827087,-0.05819074064493179,-0.11569706350564957,-0.5880981683731079,0.13261979818344116,0.0533769391477108
0.5927520990371704,-0.012921254150569439,-0.01087129209190607,-0.15352416038513184,-0.1304095983505249,0.045847032219171524
0.6045627593994141,0.04964884743094444,-0.01945830136537552,0.14739684760570526,0.11478947103023529,-0.037457119673490524
0.6207723617553711,0.07039201259613037,0.07863150537014008,-0.1558394581079483,-0.10443827509880066,0.04244881868362427
0.6279791593551636,0.0904325321316719,0.04058220610022545,-0.15317818522453308,0.06577196717262268,0.014011562801897526
0.6383177042007446,0.06840372830629349,0.07266518473625183,-0.43188145756721497,-0.07348807901144028,-0.002290579257532954
0.6488291025161743,0.055226393043994904,-0.007236431818455458,-0.44794610142707825,-0.08878253400325775,-0.014040155336260796
0.6419945359230042,0.06397680193185806,-0.14569182693958282,-0.394169420003891,-0.07532230019569397,-0.01708802953362465
0.5980721712112427,0.049740422517061234,0.0013272343203425407,0.5497221946716309,0.5932475328445435,0.035309601575136185
0.6387189030647278,0.034295521676540375,0.0392950065433979,0.90984046459198,0.14061641693115234,0.0006498066941276193
0.6446278691291809,0.013065151870250702,0.023920226842164993,0.6535073518753052,-0.0549139603972435,-0.025608748197555542
0.6291770935058594,-0.004533737897872925,0.08015235513448715,-0.09968645125627518,-0.39879027009010315,0.03017905354499817
0.6067405343055725,-0.005932368338108063,0.15527105331420898,0.12479904294013977,-0.4990122616291046,-0.08723791688680649
0.5750894546508789,-0.03593553602695465,0.03616352751851082,0.1618047058582306,-0.012223358266055584,-0.08904451131820679
0.5442229509353638,-0.07451269775629044,-0.0893278568983078,-0.38002169132232666,0.23558586835861206,0.012672591023147106
0.5381228923797607,-0.013014551252126694,0.061732154339551926,0.02644941210746765,0.05806642770767212,0.0688541978597641
0.5573540329933167,0.00811886228621006,0.054846469312906265,-0.17484769225120544,0.25100284814834595,-0.06577130407094955
0.5706254839897156,0.004730118438601494,0.04055546969175339,-0.09040386974811554,-0.21909968554973602,0.015940316021442413
0.5558022260665894,-0.011625085957348347,0.010403264313936234,-0.12080054730176926,-0.13226735591888428,-0.07009115070104599
0.5864344835281372,0.034337710589170456,0.04487438499927521,-0.41660287976264954,0.1248134896159172,0.05553054437041283
