lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0.01971735619008541,0.04202521592378616,-0.1548890471458435,-0.42547813057899475,-0.5465595126152039,-0.034407444298267365
0.060918744653463364,0.027770433574914932,-0.1731705367565155,-1.0183788537979126,0.8036156892776489,0.44958117604255676
0.10239465534687042,0.09921623021364212,-0.2734677791595459,-1.0834349393844604,-0.024409491568803787,0.589229166507721
0.08100121468305588,0.14208199083805084,-0.4401693046092987,-1.5820302963256836,0.3100690543651581,0.5347577929496765
0.1602616012096405,0.11628994345664978,-0.38496026396751404,-1.0126581192016602,0.06714712828397751,0.45056191086769104
0.2447541058063507,0.10717049241065979,-0.29781487584114075,0.0013772500678896904,0.09877798706293106,0.42632392048835754
0.35156360268592834,-0.02179328352212906,0.10098914802074432,1.035336971282959,-1.0649648904800415,0.19126953184604645
0.430104523897171,-0.10151424258947372,0.055578600615262985,2.217910051345825,-0.3155811131000519,0.46678006649017334
0.43329888582229614,-0.1525804102420807,0.005396635737270117,0.6908143162727356,-0.727936863899231,0.4057665467262268
0.4548732340335846,-0.2509682774543762,0.01153155043721199,1.1132603883743286,0.1919725388288498,0.23934189975261688
0.422179251909256,-0.27585890889167786,0.21739307045936584,-1.139128565788269,0.4846175014972687,-0.02109372615814209
0.4840972125530243,-0.2025081068277359,0.2622220516204834,-1.0955040454864502,0.4329012632369995,0.3255898654460907
0.5411272048950195,-0.10672038048505783,0.2080720216035843,-0.35988330841064453,0.12406664341688156,0.5594253540039062
0.5706111192703247,-0.030805036425590515,0.11296606808900833,0.2514818608760834,-0.07853641360998154,0.7270967960357666
0.5731673240661621,0.0009404949378222227,-0.04348136857151985,0.10577412694692612,0.18989448249340057,0.9185411930084229
0.5908574461936951,0.010676544159650803,-0.17732225358486176,-0.05897887796163559,0.3118428885936737,0.9060412049293518
0.585546612739563,-0.01043117418885231,-0.22580403089523315,-0.014660365879535675,0.24883869290351868,0.921596348285675
0.613227367401123,0.013001385144889355,-0.10339391976594925,0.8288359642028809,-0.19173559546470642,0.8402940034866333
0.6131384968757629,-0.017324022948741913,-0.08385630697011948,0.7366063594818115,-0.27932819724082947,0.7334561944007874
0.5691124200820923,-0.03133031725883484,-0.07710647583007812,0.6294416189193726,-0.26967087388038635,0.7000116109848022
0.5204401612281799,-0.05094565823674202,-0.09114518016576767,0.6359787583351135,-0.30132901668548584,0.6429588198661804
0.47551897168159485,-0.06982119381427765,-0.06475654244422913,-0.11730627715587616,-0.40784063935279846,0.649653434753418
0.4637851119041443,-0.13283565640449524,-0.08799147605895996,-0.9607164263725281,-0.20895755290985107,0.5185546278953552
0.45305153727531433,-0.1078915074467659,0.1519009917974472,-0.7890044450759888,0.17399710416793823,0.5461586713790894
