lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0.01971735619008541,0.04202521592378616,-0.1548890471458435,-0.42547813057899475,-0.5465595126152039,-0.034407444298267365
0.051020022481679916,0.05346204340457916,-0.16337713599205017,-0.5811602473258972,0.8014305830001831,0.27277734875679016
0.1383495330810547,0.09519410878419876,-0.11368383467197418,0.008087887428700924,-0.11059865355491638,0.21161521971225739
0.18527363240718842,0.0944506973028183,-0.1844237744808197,0.38997241854667664,-0.9700706601142883,0.1604280024766922
0.17652089893817902,0.0343247689306736,-0.1935962289571762,0.7541981339454651,-0.2787531018257141,-0.009605246596038342
0.30790984630584717,-0.033109150826931,-0.21496684849262238,1.3302747011184692,-0.5294111967086792,-0.11078953742980957
0.4363414943218231,-0.15584082901477814,-0.15475720167160034,0.7968420386314392,-1.4318783283233643,-0.3354169428348541
0.43480178713798523,-0.21252383291721344,-0.14000552892684937,-3.0206563472747803,1.073634386062622,-0.8713257312774658
0.49534910917282104,-0.07748904824256897,0.08434554189443588,-0.47791773080825806,0.3849674165248871,-0.3656686544418335
0.6162440776824951,0.04306519776582718,0.09414641559123993,-0.05864006280899048,-0.21442082524299622,-0.23850969970226288
0.7285636067390442,0.13915224373340607,0.07658662647008896,-0.32784000039100647,-0.26054927706718445,-0.07755458354949951
0.8082277178764343,0.18593643605709076,-0.011911057867109776,-0.8948777914047241,-0.17778582870960236,0.015554042533040047
0.8010740876197815,0.23051004111766815,-0.07412327080965042,-0.3591183125972748,0.07357371598482132,0.28200259804725647
0.7710343599319458,0.1788908839225769,-0.15433697402477264,2.201653242111206,1.4953396320343018,0.35169708728790283
0.8941928744316101,0.10551220923662186,-0.046172723174095154,1.4562065601348877,1.22852623462677,0.2702314257621765
0.9779609441757202,0.07774942368268967,0.027366509661078453,0.6014397740364075,0.06013655662536621,0.2415427565574646
1.0263683795928955,0.03691058233380318,0.07046537101268768,0.12590177357196808,-0.13609027862548828,0.30727681517601013
1.000257134437561,0.01594141498208046,-0.040518868714571,-0.38359004259109497,-0.1372971534729004,0.23722681403160095
0.9801731705665588,0.024842960759997368,0.03298565000295639,-0.2145441472530365,-0.3551487922668457,0.25467199087142944
0.969424843788147,0.051423173397779465,-0.009198255836963654,-0.2278507798910141,-0.003771202638745308,0.09212395548820496
0.9696133136749268,0.07867959141731262,0.014714015647768974,-0.3183695077896118,0.06278103590011597,0.0893280878663063
1.0050432682037354,0.05629108473658562,0.05198657140135765,-0.5838544964790344,-0.11527150124311447,0.10808883607387543
1.0111446380615234,0.04728620499372482,-0.06718270480632782,-0.45732009410858154,-0.33243271708488464,0.165971577167511
0.961722195148468,0.01342583168298006,0.057595010846853256,0.07988385856151581,0.15587379038333893,0.3285287320613861
1.0168070793151855,0.010021173395216465,0.06614508479833603,1.4241299629211426,0.07459467649459839,0.20711269974708557
1.03200364112854,-0.038073986768722534,-0.03896111622452736,0.9082540273666382,0.04371017590165138,0.15126042068004608
0.9981732368469238,-0.07433319836854935,0.017367035150527954,0.007087945472449064,-0.26275569200515747,0.13008157908916473
0.9604803919792175,-0.08627482503652573,-0.10256936401128769,-0.12944388389587402,0.0011018700897693634,0.07606057822704315
0.9691230654716492,-0.05360936000943184,-0.1385464370250702,-0.6660315990447998,0.42607516050338745,0.04301254078745842
0.9722936153411865,-0.013523989357054234,-0.003065593773499131,0.24985183775424957,-0.10335560142993927,0.08146091550588608
0.9568498730659485,-0.022512925788760185,0.03354455158114433,-0.17949050664901733,-0.046570658683776855,0.05509467422962189
0.9889040589332581,0.0002789916761685163,0.052872542291879654,-0.22329124808311462,0.046905215829610825,0.042797382920980453
1.0278525352478027,0.02355763129889965,0.03022463619709015,-0.4135262668132782,0.13684825599193573,0.12444248795509338
1.0307624340057373,0.023739159107208252,-0.10226254910230637,-0.3873983323574066,0.10561960935592651,0.17188617587089539
1.059320330619812,0.009300259873270988,0.017555342987179756,0.650606632232666,0.28692036867141724,0.19969938695430756
1.114048957824707,-0.024627109989523888,0.06647567451000214,1.0434834957122803,0.03798288106918335,0.25464561581611633
1.0994192361831665,-0.06656113266944885,-0.01242472231388092,0.5400912761688232,-0.04449192062020302,0.21453729271888733
1.0990982055664062,-0.07179206609725952,0.0741754099726677,0.11360964179039001,-0.5319456458091736,0.16533760726451874
1.0516583919525146,-0.10592224448919296,0.0015296655474230647,-0.18517355620861053,-0.16198061406612396,0.1398271769285202
1.0195882320404053,-0.08431554585695267,0.15037427842617035,-0.34624502062797546,-0.033612534403800964,0.0881267637014389
1.03777015209198,-0.045245569199323654,0.0413472056388855,-0.15649592876434326,0.033578939735889435,0.021418871358036995
1.061593770980835,-0.020425619557499886,0.024949053302407265,-0.5294879674911499,0.03659844771027565,0.09537661820650101
1.0969980955123901,0.0026951516047120094,-0.019792599603533745,-0.747581422328949,0.17774660885334015,0.11362651735544205
1.1029802560806274,0.006404300220310688,-0.07506351172924042,-0.32398608326911926,0.08164885640144348,0.1390664428472519
1.0201475620269775,-0.014490161091089249,0.03313111141324043,0.27439823746681213,0.5631531476974487,0.26348719000816345
1.0906405448913574,-0.018592065200209618,0.11484178900718689,0.9454624652862549,0.11638160049915314,0.12264382839202881
1.1165522336959839,-0.04396623373031616,0.031580276787281036,0.3190520703792572,-0.0012606944655999541,0.14940164983272552
1.0929205417633057,-0.03967650234699249,0.06629016995429993,0.10749419778585434,-0.280007928609848,0.15045644342899323
